DATE,STATE,COUNTY,LATITUDE,LONGITUDE,SPECIES,IDNUMBER,SEX,RELATIVEAGE
9/17/2020,VA,SHENANDOAH,39.032222,-78.373055,RACCOONS,4882VAS,NOT RECORDED,ADULT
9/18/2020,VA,SHENANDOAH,38.870739,-78.596258,RACCOONS,4889VAS,NOT RECORDED,ADULT
9/30/2020,VA,BEDFORD,37.154718,-79.659849,RACCOONS,4893VAS,FEMALE,JUVENILE (YOY)
9/4/2020,VA,FRANKLIN,37.089401,-79.877101,RACCOONS,4894VAS,FEMALE,ADULT
9/15/2020,VA,FLOYD,36.854896,-80.491859,RACCOONS,4895VAS,NOT RECORDED,ADULT
9/8/2020,VA,FRANKLIN,36.987264,-79.651363,RACCOONS,4896VAS,MALE,ADULT
8/13/2020,ME,FRANKLIN,44.97133,-70.74667,RACCOONS,AL20003,NOT RECORDED,ADULT
8/26/2020,ME,FRANKLIN,45.257771,-70.552103,RACCOONS,AL20004,NOT RECORDED,ADULT
9/29/2020,ME,FRANKLIN,45.03793,-70.58298,RACCOONS,AL20006,NOT RECORDED,ADULT
9/29/2020,ME,FRANKLIN,45.2892,-70.59545,RACCOONS,AL20008PCR,NOT RECORDED,ADULT
3/10/2020,MS,STONE,30.709,-89.134492,RACCOONS,ARC2010,MALE,ADULT
7/17/2020,ME,SOMERSET,44.663355,-69.254621,RACCOONS,AV20001,MALE,JUVENILE (YOY)
7/21/2020,ME,SOMERSET,44.670119,-69.211233,RACCOONS,AV20002,NOT RECORDED,ADULT
9/21/2020,ME,HANCOCK,44.81575,-68.458855,RACCOONS,AV20003,MALE,ADULT
2/27/2020,NH,COOS,44.399688,-71.740045,RACCOONS,BAS20005,MALE,ADULT
2/27/2020,NH,COOS,44.399688,-71.740045,RACCOONS,BAS20006,FEMALE,ADULT
2/27/2020,NH,COOS,44.399688,-71.740045,RACCOONS,BAS20007,MALE,ADULT
6/4/2020,AL,DE KALB,34.48015,-85.83172,RACCOONS,BL2009,MALE,ADULT
9/2/2020,LA,EAST CARROLL,32.64651,-91.18195,RACCOONS,CB2001,FEMALE,ADULT
9/2/2020,LA,EAST CARROLL,32.8602,-91.2258,RACCOONS,CB2003,FEMALE,ADULT
9/2/2020,LA,MADISON,32.33916,-91.25908,RACCOONS,CB2004,MALE,ADULT
9/2/2020,LA,TENSAS,32.18524,-91.40969,RACCOONS,CB2005,MALE,ADULT
9/2/2020,LA,MADISON,32.44257,-91.40225,RACCOONS,CB2006,FEMALE,ADULT
9/2/2020,LA,MADISON,32.35449,-91.31952,RACCOONS,CB2008,FEMALE,ADULT
9/2/2020,LA,MADISON,32.42828,-91.31641,RACCOONS,CB2009,FEMALE,ADULT
9/2/2020,LA,TENSAS,32.1797,-91.34488,RACCOONS,CB2010,FEMALE,ADULT
9/2/2020,LA,TENSAS,32.18064,-91.47546,RACCOONS,CB2011,MALE,JUVENILE (YOY)
3/1/2020,MA,WORCESTER,42.583407,-71.802291,RACCOONS,CC20044,MALE,ADULT
2/21/2020,MA,MIDDLESEX,42.557468,-71.418966,RACCOONS,CC20046,MALE,ADULT
4/1/2020,MA,HAMPDEN,42.203443,-72.536164,RACCOONS,CC20061,NOT RECORDED,ADULT
5/15/2020,MA,WORCESTER,42.267446,-71.868931,RACCOONS,CC20093,FEMALE,ADULT
5/27/2020,MA,WORCESTER,42.22793,-71.786333,RACCOONS,CC20100,MALE,ADULT
5/27/2020,MA,WORCESTER,42.227854,-71.786449,RACCOONS,CC20101,MALE,ADULT
4/10/2020,MA,WORCESTER,42.245756,-71.826569,RACCOONS,CC20102,NOT RECORDED,ADULT
3/18/2020,MA,WORCESTER,42.27214,-71.839029,RACCOONS,CC20105,MALE,ADULT
7/16/2020,MA,WORCESTER,42.390255,-71.605278,RACCOONS,CC20148,MALE,NOT RECORDED
7/16/2020,MA,WORCESTER,42.551588,-71.767689,RACCOONS,CC20149,NOT RECORDED,ADULT
7/16/2020,MA,WORCESTER,42.561901,-71.957255,RACCOONS,CC20150,FEMALE,JUVENILE (YOY)
6/3/2020,MA,MIDDLESEX,42.323473,-71.437044,RACCOONS,CC20191,MALE,JUVENILE (YOY)
8/29/2020,MA,WORCESTER,42.083623,-71.56596,RACCOONS,CC20229,MALE,JUVENILE (YOY)
9/7/2020,LA,CONCORDIA,31.1177,-91.6336,RACCOONS,CON2001,FEMALE,ADULT
9/7/2020,LA,CONCORDIA,31.292,-91.6318,RACCOONS,CON2002,MALE,ADULT
7/15/2020,AL,GREENE,32.827825,-87.839848,RACCOONS,DJ0120,FEMALE,ADULT
7/15/2020,AL,DALLAS,32.439557,-87.292211,RACCOONS,DJ0220,MALE,ADULT
11/30/2020,AL,AUTAUGA,32.46983,-86.835487,RACCOONS,DJ0221,NOT RECORDED,ADULT
11/18/2020,AL,CHILTON,32.772757,-86.508524,RACCOONS,DJ0321,NOT RECORDED,ADULT
8/24/2020,AL,COOSA,32.872838,-86.225375,RACCOONS,DJ0620,NOT RECORDED,ADULT
9/18/2020,AL,AUTAUGA,32.502187,-86.418174,RACCOONS,DJ0720,MALE,ADULT
8/6/2020,AL,AUTAUGA,32.454677,-86.76371,RACCOONS,DJ2004,MALE,ADULT
3/29/2020,ME,AROOSTOOK,45.795697,-68.041909,RACCOONS,JJ20035,FEMALE,ADULT
6/5/2020,NH,MERRIMACK,43.2481,-71.9205,RACCOONS,JLS20001,FEMALE,JUVENILE (YOY)
11/20/2020,ME,FRANKLIN,45.105146,-70.551436,RACCOONS,JM20006,MALE,ADULT
5/28/2020,AL,LAWRENCE,34.34486,-87.35339,RACCOONS,JM2001,MALE,ADULT
11/5/2020,AL,HALE,32.935401,-87.631043,RACCOONS,JW2007,MALE,ADULT
5/14/2020,VT,WINDSOR,43.3505,-72.41975,RACCOONS,KCS20006,MALE,ADULT
3/17/2020,ME,SAGADAHOC,43.87606096,-69.82876997,RACCOONS,KL20001,FEMALE,ADULT
3/27/2020,ME,SAGADAHOC,43.942726,-69.825194,RACCOONS,KL20010,FEMALE,ADULT
3/27/2020,ME,SAGADAHOC,43.942472,-69.864996,RACCOONS,KL20011,FEMALE,ADULT
4/20/2020,ME,WALDO,44.4351,-69.4242,RACCOONS,KL20015,FEMALE,ADULT
2/18/2020,ME,KENNEBEC,44.255682,-70.058688,RACCOONS,KM20007,MALE,ADULT
4/19/2020,ME,YORK,43.26435,-70.58891,RACCOONS,KM20023,MALE,ADULT
6/4/2020,ME,YORK,43.34645,-70.53654,RACCOONS,KM20025,MALE,ADULT
9/28/2020,ME,SOMERSET,44.70384,-69.82373,RACCOONS,KM20043,MALE,ADULT
9/28/2020,ME,SOMERSET,44.66078,-69.8128,RACCOONS,KM20044,FEMALE,ADULT
11/21/2020,ME,CUMBERLAND,43.658205,-70.185384,RACCOONS,KM20057,FEMALE,ADULT
6/19/2020,KY,PIKE,37.281808,-82.57505,RACCOONS,KYS20161,MALE,ADULT
7/7/2020,KY,PIKE,37.48222,-82.52189,RACCOONS,KYS20177,NOT RECORDED,ADULT
5/12/2020,AL,SUMTER,32.7421,-88.2879,RACCOONS,LV0013,FEMALE,ADULT
5/13/2020,AL,SUMTER,32.4319,-88.1702,RACCOONS,LV0014,MALE,ADULT
5/1/2020,AL,SUMTER,32.706,-88.1634,RACCOONS,LV008,MALE,ADULT
11/10/2020,MD,ANNE ARUNDEL,38.977579,-76.680583,RACCOONS,MD20169,MALE,ADULT
10/15/2020,MD,GARRETT,39.657103,-79.125337,RACCOONS,MD20170,FEMALE,ADULT
10/5/2020,MD,GARRETT,39.408972,-79.446488,RACCOONS,MD20171,NOT RECORDED,NOT RECORDED
10/21/2020,MD,GARRETT,39.477418,-79.270764,RACCOONS,MD20172,NOT RECORDED,NOT RECORDED
9/9/2020,MD,GARRETT,39.628275,-79.319675,RACCOONS,MD20173,NOT RECORDED,NOT RECORDED
12/15/2020,MD,ANNE ARUNDEL,38.888727,-76.512472,RACCOONS,MD20175,MALE,ADULT
9/21/2020,ME,HANCOCK,44.56546,-68.44556,RACCOONS,MRE20023,MALE,ADULT
8/25/2020,ME,WASHINGTON,44.64004,-67.61565,RACCOONS,MRE20024,MALE,JUVENILE (YOY)
5/5/2020,NC,WILKES,36.160325,-80.963161,RACCOONS,NC20340,MALE,ADULT
5/5/2020,NC,WILKES,36.149618,-81.183487,RACCOONS,NC20341,NOT RECORDED,ADULT
5/14/2020,NC,CALDWELL,36.064608,-81.612823,RACCOONS,NC20363,NOT RECORDED,ADULT
5/14/2020,NC,WILKES,36.239359,-80.89577,RACCOONS,NC20364,FEMALE,ADULT
5/14/2020,NC,WILKES,36.24959,-80.882679,RACCOONS,NC20365,FEMALE,ADULT
5/14/2020,NC,WILKES,36.217856,-80.951072,RACCOONS,NC20366,MALE,ADULT
5/15/2020,NC,MCDOWELL,35.639023,-82.145253,RACCOONS,NC20368,MALE,ADULT
6/4/2020,NC,SWAIN,35.425949,-83.411582,RACCOONS,NC20422,NOT RECORDED,ADULT
6/9/2020,NC,SWAIN,35.419052,-83.440431,RACCOONS,NC20431,NOT RECORDED,ADULT
3/10/2020,PA,HUNTINGDON,40.39019,-77.90488,RACCOONS,PAS200000,FEMALE,ADULT
3/10/2020,PA,HUNTINGDON,40.39045,-77.90361,RACCOONS,PAS200001,MALE,ADULT
3/11/2020,PA,HUNTINGDON,40.3943,-77.907258,RACCOONS,PAS200002,MALE,ADULT
3/12/2020,PA,HUNTINGDON,40.39019,-77.90488,RACCOONS,PAS200003,FEMALE,ADULT
3/12/2020,PA,HUNTINGDON,40.39446,-77.91894,RACCOONS,PAS200004,FEMALE,ADULT
3/24/2020,PA,SOMERSET,39.82469,-78.76041,RACCOONS,PAS200005,FEMALE,ADULT
3/24/2020,PA,SOMERSET,39.83292,-78.76897,RACCOONS,PAS200006,MALE,ADULT
3/24/2020,PA,BEDFORD,39.8261,-78.7562,RACCOONS,PAS200007,MALE,ADULT
3/24/2020,PA,BEDFORD,39.82546,-78.7568,RACCOONS,PAS200008,MALE,ADULT
3/26/2020,PA,SOMERSET,39.82604,-78.76701,RACCOONS,PAS200009,MALE,ADULT
3/26/2020,PA,SOMERSET,39.82418,-78.75939,RACCOONS,PAS200010,FEMALE,ADULT
3/24/2020,PA,BEDFORD,39.8271,-78.756,RACCOONS,PAS200011,MALE,ADULT
4/14/2020,PA,CLINTON,41.29149,-77.60381,RACCOONS,PAS200012,MALE,ADULT
6/1/2020,PA,CLINTON,41.30068,-77.60616,RACCOONS,PAS200022,MALE,ADULT
6/2/2020,PA,CLINTON,41.29717,-77.60611,RACCOONS,PAS200024,MALE,ADULT
6/2/2020,PA,CLINTON,41.28266,-77.60412,RACCOONS,PAS200025,FEMALE,ADULT
2/6/2020,PA,CENTRE,40.825621,-77.870048,RACCOONS,PAS200072,MALE,ADULT
2/18/2020,PA,CENTRE,40.782533,-77.777465,RACCOONS,PAS200091,MALE,ADULT
2/19/2020,PA,BLAIR,40.639275,-78.273299,RACCOONS,PAS200092,MALE,ADULT
2/19/2020,PA,BLAIR,40.709016,-78.19251,RACCOONS,PAS200093,MALE,ADULT
7/14/2020,PA,CRAWFORD,41.4934596,-80.1662895,RACCOONS,PAS200651,FEMALE,JUVENILE (YOY)
7/14/2020,PA,MERCER,41.4666754,-80.166785,RACCOONS,PAS200654,FEMALE,JUVENILE (YOY)
6/18/2020,PA,CAMBRIA,40.31606,-78.76819,RACCOONS,PAS201336,FEMALE,ADULT
6/18/2020,PA,SOMERSET,40.27532,-78.97643,RACCOONS,PAS201337,FEMALE,ADULT
9/16/2020,PA,WASHINGTON,40.104,-80.02565,RACCOONS,PAS201342,FEMALE,JUVENILE (YOY)
9/16/2020,PA,FAYETTE,39.93548,-79.66508,RACCOONS,PAS201343,FEMALE,ADULT
3/31/2020,PA,WESTMORELAND,40.262102,-79.276335,RACCOONS,PAS201568,NOT RECORDED,ADULT
5/8/2020,PA,WESTMORELAND,40.41657,-79.240181,RACCOONS,PAS201569,NOT RECORDED,ADULT
7/7/2020,PA,FULTON,40.08268,-77.895651,RACCOONS,PAS202171,NOT RECORDED,NOT RECORDED
5/12/2020,PA,NORTHUMBERLAND,40.73743,-76.8396,RACCOONS,PAS202172,NOT RECORDED,NOT RECORDED
5/20/2020,PA,CENTRE,40.855746,-77.580856,RACCOONS,PAS202173,NOT RECORDED,NOT RECORDED
5/12/2020,PA,NORTHUMBERLAND,41.16475,-76.78861,RACCOONS,PAS202174,NOT RECORDED,NOT RECORDED
5/12/2020,PA,NORTHUMBERLAND,40.74787,-76.83844,RACCOONS,PAS202175,NOT RECORDED,NOT RECORDED
5/4/2020,PA,CENTRE,40.841355,-77.784424,RACCOONS,PAS202176,NOT RECORDED,NOT RECORDED
5/12/2020,PA,NORTHUMBERLAND,41.06732,-76.83156,RACCOONS,PAS202177,NOT RECORDED,NOT RECORDED
5/12/2020,PA,DAUPHIN,40.60701,-76.73428,RACCOONS,PAS202178,NOT RECORDED,NOT RECORDED
5/12/2020,PA,PERRY,40.59457,-76.95871,RACCOONS,PAS202179,NOT RECORDED,NOT RECORDED
5/12/2020,PA,SNYDER,40.6831,-76.89019,RACCOONS,PAS202180,NOT RECORDED,NOT RECORDED
5/5/2020,PA,SNYDER,40.750856,-77.008007,RACCOONS,PAS202181,NOT RECORDED,NOT RECORDED
5/4/2020,PA,CUMBERLAND,40.251152,-76.919866,RACCOONS,PAS202182,NOT RECORDED,NOT RECORDED
5/12/2020,PA,PERRY,40.389814,-77.144974,RACCOONS,PAS202183,NOT RECORDED,NOT RECORDED
5/8/2020,PA,MIFFLIN,40.5828339,-77.5335562,RACCOONS,PAS202184,MALE,ADULT
5/20/2020,PA,JUNIATA,40.6113154,-77.4465634,RACCOONS,PAS202185,NOT RECORDED,NOT RECORDED
6/15/2020,PA,PERRY,40.568106,-76.994435,RACCOONS,PAS202186,NOT RECORDED,NOT RECORDED
7/20/2020,PA,SCHUYLKILL,40.598345,-76.204259,RACCOONS,PAS202188,NOT RECORDED,ADULT
6/26/2020,PA,LYCOMING,41.283497,-76.937175,RACCOONS,PAS202189,NOT RECORDED,NOT RECORDED
6/16/2020,PA,UNION,40.943686,-77.130394,RACCOONS,PAS202191,NOT RECORDED,NOT RECORDED
7/20/2020,PA,SCHUYLKILL,40.598345,-76.204259,RACCOONS,PAS202192,NOT RECORDED,NOT RECORDED
7/20/2020,PA,CAMBRIA,40.706559,-78.718046,RACCOONS,PAS202193,NOT RECORDED,NOT RECORDED
9/20/2020,PA,CLEARFIELD,41.16796,-78.65851,RACCOONS,PAS202194,NOT RECORDED,NOT RECORDED
9/16/2020,PA,CAMBRIA,40.477245,-78.680339,RACCOONS,PAS202195,NOT RECORDED,NOT RECORDED
9/16/2020,PA,CAMBRIA,40.464877,-78.646,RACCOONS,PAS202196,NOT RECORDED,NOT RECORDED
9/16/2020,PA,SOMERSET,40.246975,-78.895984,RACCOONS,PAS202197,NOT RECORDED,NOT RECORDED
9/16/2020,PA,SOMERSET,40.236625,-78.902723,RACCOONS,PAS202198,NOT RECORDED,NOT RECORDED
9/16/2020,PA,CAMBRIA,40.334816,-78.792557,RACCOONS,PAS202199,NOT RECORDED,NOT RECORDED
9/20/2020,PA,CLEARFIELD,41.19689,-78.59114,RACCOONS,PAS202200,NOT RECORDED,NOT RECORDED
7/5/2020,PA,WARREN,41.8523486,-79.4926212,RACCOONS,PAS202201,NOT RECORDED,NOT RECORDED
7/4/2020,PA,FOREST,41.4810021,-79.4485116,RACCOONS,PAS202202,FEMALE,JUVENILE (YOY)
8/12/2020,PA,SCHUYLKILL,40.5766891,-76.1706001,RACCOONS,PAS202203,NOT RECORDED,NOT RECORDED
7/4/2020,PA,FOREST,41.46579,-79.446684,RACCOONS,PAS202204,MALE,ADULT
7/14/2020,PA,POTTER,41.69976,-77.74235,RACCOONS,PAS202205,NOT RECORDED,JUVENILE (YOY)
7/4/2020,PA,FOREST,41.440069,-79.18104,RACCOONS,PAS202206,MALE,JUVENILE (YOY)
8/14/2020,PA,MONTOUR,41.119222,-76.65245,RACCOONS,PAS202207,NOT RECORDED,NOT RECORDED
9/29/2020,PA,CLEARFIELD,40.99967,-78.35732,RACCOONS,PAS202208,NOT RECORDED,NOT RECORDED
7/25/2020,PA,CAMBRIA,40.45367,-78.61396,RACCOONS,PAS202209,MALE,ADULT
9/29/2020,PA,CLEARFIELD,41.02971,-78.43513,RACCOONS,PAS202210,NOT RECORDED,NOT RECORDED
7/5/2020,PA,WARREN,41.8184647,-79.4288658,RACCOONS,PAS202211,NOT RECORDED,NOT RECORDED
8/10/2020,PA,FRANKLIN,39.947843,-77.91216,RACCOONS,PAS202212,NOT RECORDED,NOT RECORDED
7/8/2020,PA,CAMBRIA,40.42475,-78.87456,RACCOONS,PAS202213,NOT RECORDED,NOT RECORDED
7/19/2020,PA,MIFFLIN,40.6136,-77.6063,RACCOONS,PAS202214,NOT RECORDED,NOT RECORDED
7/28/2020,PA,CAMBRIA,40.48578,-78.75191,RACCOONS,PAS202215,NOT RECORDED,NOT RECORDED
8/11/2020,PA,FRANKLIN,40.047558,-77.657194,RACCOONS,PAS202216,NOT RECORDED,NOT RECORDED
8/10/2020,PA,FULTON,39.944366,-78.008086,RACCOONS,PAS202217,NOT RECORDED,NOT RECORDED
7/28/2020,PA,FULTON,40.06325,-77.95149,RACCOONS,PAS202218,NOT RECORDED,NOT RECORDED
7/22/2020,PA,SCHUYLKILL,40.595328,-76.216985,RACCOONS,PAS202219,NOT RECORDED,NOT RECORDED
7/28/2020,PA,BEDFORD,40.04821,-78.53581,RACCOONS,PAS202220,NOT RECORDED,JUVENILE (YOY)
6/3/2020,PA,FRANKLIN,39.97833,-77.58701,RACCOONS,PAS202221,NOT RECORDED,NOT RECORDED
5/27/2020,PA,SNYDER,40.72052,-77.02601,RACCOONS,PAS202222,NOT RECORDED,NOT RECORDED
5/27/2020,PA,SNYDER,40.71666,-77.02803,RACCOONS,PAS202223,NOT RECORDED,NOT RECORDED
5/27/2020,PA,SNYDER,40.74517,-76.8577,RACCOONS,PAS202224,NOT RECORDED,NOT RECORDED
7/8/2020,PA,MONTOUR,41.0334,-76.7456,RACCOONS,PAS202225,NOT RECORDED,NOT RECORDED
7/8/2020,PA,BRADFORD,41.8912,-76.5192,RACCOONS,PAS202226,NOT RECORDED,NOT RECORDED
7/8/2020,PA,COLUMBIA,41.1353,-76.4424,RACCOONS,PAS202227,NOT RECORDED,NOT RECORDED
7/8/2020,PA,SULLIVAN,41.3504,-76.5546,RACCOONS,PAS202228,NOT RECORDED,NOT RECORDED
7/8/2020,PA,BRADFORD,41.7501,-76.342,RACCOONS,PAS202229,NOT RECORDED,NOT RECORDED
7/8/2020,PA,BRADFORD,41.8961,-76.5251,RACCOONS,PAS202230,NOT RECORDED,NOT RECORDED
7/8/2020,PA,COLUMBIA,41.0518,-76.4899,RACCOONS,PAS202231,NOT RECORDED,NOT RECORDED
7/8/2020,PA,MONTOUR,41.04545,-76.593701,RACCOONS,PAS202232,NOT RECORDED,NOT RECORDED
7/8/2020,PA,MONTOUR,41.0246,-76.6783,RACCOONS,PAS202233,NOT RECORDED,NOT RECORDED
7/8/2020,PA,COLUMBIA,41.1997,-76.3738,RACCOONS,PAS202234,NOT RECORDED,NOT RECORDED
7/8/2020,PA,SULLIVAN,41.2996,-76.5664,RACCOONS,PAS202235,NOT RECORDED,NOT RECORDED
7/29/2020,PA,CAMBRIA,40.31312,-78.90421,RACCOONS,PAS202236,NOT RECORDED,NOT RECORDED
7/22/2020,PA,BEDFORD,40.04678,-78.55202,RACCOONS,PAS202237,NOT RECORDED,NOT RECORDED
7/22/2020,PA,BEDFORD,40.04678,-78.55202,RACCOONS,PAS202238,NOT RECORDED,NOT RECORDED
7/15/2020,PA,DAUPHIN,40.31271,-76.82214,RACCOONS,PAS202239,NOT RECORDED,NOT RECORDED
7/28/2020,PA,FULTON,39.97107,-78.02592,RACCOONS,PAS202240,NOT RECORDED,NOT RECORDED
6/17/2020,PA,PERRY,40.5462479,-77.1657906,RACCOONS,PAS202241,NOT RECORDED,NOT RECORDED
6/24/2020,PA,BEDFORD,40.050734,-78.623356,RACCOONS,PAS202242,NOT RECORDED,NOT RECORDED
6/12/2020,PA,MIFFLIN,40.5357814,-77.6935888,RACCOONS,PAS202243,NOT RECORDED,NOT RECORDED
7/8/2020,PA,BRADFORD,41.7356,-76.297,RACCOONS,PAS202244,NOT RECORDED,NOT RECORDED
7/8/2020,PA,BRADFORD,41.7691,-76.6364,RACCOONS,PAS202245,NOT RECORDED,NOT RECORDED
7/8/2020,PA,SULLIVAN,41.3007,-76.5681,RACCOONS,PAS202246,NOT RECORDED,NOT RECORDED
7/8/2020,PA,COLUMBIA,41.1989,-76.346,RACCOONS,PAS202247,NOT RECORDED,NOT RECORDED
7/8/2020,PA,BRADFORD,41.7505,-76.3438,RACCOONS,PAS202248,NOT RECORDED,NOT RECORDED
7/8/2020,PA,COLUMBIA,41.1175,-76.3633,RACCOONS,PAS202249,NOT RECORDED,NOT RECORDED
7/8/2020,PA,BRADFORD,41.7805,-76.7566,RACCOONS,PAS202250,NOT RECORDED,NOT RECORDED
7/8/2020,PA,MONTOUR,41.0334,-76.7456,RACCOONS,PAS202251,NOT RECORDED,NOT RECORDED
5/29/2020,PA,PERRY,40.35942,-77.1751,RACCOONS,PAS202252,NOT RECORDED,NOT RECORDED
6/4/2020,PA,DAUPHIN,40.28665,-76.86796,RACCOONS,PAS202253,NOT RECORDED,NOT RECORDED
6/16/2020,PA,JUNIATA,40.5457931,-77.350488,RACCOONS,PAS202254,NOT RECORDED,NOT RECORDED
6/16/2020,PA,JUNIATA,40.5608248,-77.2733548,RACCOONS,PAS202255,NOT RECORDED,NOT RECORDED
5/27/2020,PA,PERRY,40.38981,-77.0346,RACCOONS,PAS202256,NOT RECORDED,NOT RECORDED
5/26/2020,PA,DAUPHIN,40.51405,-76.8692,RACCOONS,PAS202257,NOT RECORDED,NOT RECORDED
6/3/2020,PA,CUMBERLAND,40.6114,-77.4486,RACCOONS,PAS202258,NOT RECORDED,NOT RECORDED
6/11/2020,PA,JUNIATA,40.6114,-77.4486,RACCOONS,PAS202259,MALE,ADULT
6/12/2020,PA,JUNIATA,40.6087,-77.4388,RACCOONS,PAS202260,NOT RECORDED,NOT RECORDED
6/1/2020,PA,MIFFLIN,40.4716273,-77.7878625,RACCOONS,PAS202261,MALE,ADULT
6/11/2020,PA,MIFFLIN,40.5883,-77.5194,RACCOONS,PAS202262,NOT RECORDED,NOT RECORDED
6/3/2020,PA,CUMBERLAND,40.09363,-77.44415,RACCOONS,PAS202263,NOT RECORDED,NOT RECORDED
5/28/2020,PA,DAUPHIN,40.44424,-76.94447,RACCOONS,PAS202264,NOT RECORDED,NOT RECORDED
7/8/2020,PA,COLUMBIA,41.174399,-76.568913,RACCOONS,PAS202265,NOT RECORDED,NOT RECORDED
7/7/2020,PA,LYCOMING,41.17772,-76.69225,RACCOONS,PAS202266,NOT RECORDED,NOT RECORDED
7/7/2020,PA,SCHUYLKILL,40.59742,-76.51846,RACCOONS,PAS202267,NOT RECORDED,NOT RECORDED
7/7/2020,PA,DAUPHIN,40.46639,-76.72273,RACCOONS,PAS202592,NOT RECORDED,NOT RECORDED
7/7/2020,PA,SCHUYLKILL,40.56696,-76.55298,RACCOONS,PAS202593,NOT RECORDED,NOT RECORDED
7/8/2020,PA,FRANKLIN,40.1524973,-77.782446,RACCOONS,PAS202594,NOT RECORDED,NOT RECORDED
7/8/2020,PA,FRANKLIN,39.90393,-77.46877,RACCOONS,PAS202595,NOT RECORDED,NOT RECORDED
7/8/2020,PA,CUMBERLAND,40.14025,-77.36687,RACCOONS,PAS202596,NOT RECORDED,NOT RECORDED
7/7/2020,PA,COLUMBIA,41.17366,-76.5552,RACCOONS,PAS202597,NOT RECORDED,NOT RECORDED
7/7/2020,PA,CLINTON,41.24814,-77.60749,RACCOONS,PAS202598,NOT RECORDED,NOT RECORDED
7/7/2020,PA,CLINTON,41.14878,-77.41206,RACCOONS,PAS202599,NOT RECORDED,NOT RECORDED
7/7/2020,PA,LYCOMING,41.19486,-76.71772,RACCOONS,PAS202600,NOT RECORDED,NOT RECORDED
7/7/2020,PA,LYCOMING,41.19312,-77.23325,RACCOONS,PAS202601,NOT RECORDED,NOT RECORDED
7/7/2020,PA,LYCOMING,41.15681,-76.90843,RACCOONS,PAS202602,NOT RECORDED,NOT RECORDED
7/7/2020,PA,LYCOMING,41.15681,-76.90843,RACCOONS,PAS202603,NOT RECORDED,NOT RECORDED
7/7/2020,PA,LYCOMING,41.1902,-76.91433,RACCOONS,PAS202604,NOT RECORDED,NOT RECORDED
7/7/2020,PA,UNION,41.13141,-76.91294,RACCOONS,PAS202605,NOT RECORDED,NOT RECORDED
7/7/2020,PA,UNION,41.07802,-76.87353,RACCOONS,PAS202606,NOT RECORDED,NOT RECORDED
7/7/2020,PA,UNION,41.07802,-76.87353,RACCOONS,PAS202607,NOT RECORDED,NOT RECORDED
7/7/2020,PA,UNION,40.93503,-76.87272,RACCOONS,PAS202608,NOT RECORDED,NOT RECORDED
8/10/2020,PA,FULTON,39.9909,-78.0734,RACCOONS,PAS210033,MALE,ADULT
7/28/2020,PA,WARREN,41.946275,-79.545626,RACCOONS,PAS212292,NOT RECORDED,NOT RECORDED
6/18/2020,VT,WINDSOR,43.552218,-72.697488,RACCOONS,RAA20001,FEMALE,ADULT
6/18/2020,VT,WINDSOR,43.552218,-72.697488,RACCOONS,RAA20002,FEMALE,ADULT
6/15/2020,RI,WASHINGTON,41.590331,-71.404978,RACCOONS,RI20001,MALE,ADULT
6/11/2020,RI,KENT,41.693723,-71.693514,RACCOONS,RI20002,NOT RECORDED,ADULT
6/9/2020,RI,PROVIDENCE,41.839225,-71.59398,RACCOONS,RI20003,MALE,ADULT
7/8/2020,AL,PERRY,32.63536,-87.36294,RACCOONS,TB2005A,MALE,ADULT
9/21/2020,AL,PERRY,32.58745,-87.34276,RACCOONS,TB2005B,MALE,ADULT
7/2/2020,VT,BENNINGTON,43.237,-73.0106,RACCOONS,TJG20023,MALE,ADULT
9/29/2020,VT,BENNINGTON,43.20668,-72.94368,RACCOONS,TJG20025,MALE,JUVENILE (YOY)
5/20/2020,TN,VAN BUREN,35.8025,-85.40185,RACCOONS,TNS200212,FEMALE,ADULT
6/4/2020,TN,VAN BUREN,35.8042,-85.5686,RACCOONS,TNS200217,FEMALE,ADULT
10/20/2020,TN,COCKE,35.8946,-82.9663,RACCOONS,TNS200838,FEMALE,ADULT
8/6/2020,TN,MONROE,35.47179,-84.22788,RACCOONS,TNS200981,MALE,ADULT
9/7/2020,LA,WEST FELICIANA,31.0091,-91.6559,RACCOONS,WF2001,FEMALE,ADULT
1/24/2020,MS,GREENE,31.3744,-88.7014,RACCOONS,WJ20013,MALE,ADULT
8/12/2020,MS,PERRY,31.2302,-88.9178,RACCOONS,WJ20061,FEMALE,ADULT
9/1/2020,MS,PEARL RIVER,30.7339,-89.5415,RACCOONS,WJ20063,FEMALE,ADULT
9/2/2020,MS,PEARL RIVER,30.6538,-89.5834,RACCOONS,WJ20065,FEMALE,JUVENILE (YOY)
9/8/2020,MS,PEARL RIVER,30.517196,-89.678375,RACCOONS,WJ20066,FEMALE,ADULT
9/14/2020,MS,PEARL RIVER,30.591034,-89.623336,RACCOONS,WJ20068,FEMALE,JUVENILE (YOY)
9/28/2020,MS,PEARL RIVER,30.887351,-89.481083,RACCOONS,WJ20071,NOT RECORDED,JUVENILE (YOY)
5/19/2020,WV,TUCKER,39.063464,-79.448674,RACCOONS,WV200119,MALE,ADULT
5/19/2020,WV,TUCKER,39.089406,-79.652507,RACCOONS,WV200120,MALE,ADULT
6/1/2020,WV,BOONE,37.99472,-81.924255,RACCOONS,WV200819,FEMALE,ADULT
